"Date","RUN","SDR_position","Lpc","Leq","Lz","alpha"
"20190124","1","B1",-0.222741935483894,-0.0904029304029376,-0.0904029304029376,0.4
"20190124","1","C1",-0.0323921568627564,-0.045569230769245,-0.045569230769245,0.4
"20190124","1","D1",-0.0283152709359772,0.0432547008546983,0.0432547008546983,0.4
"20190124","1","A2",-0.139047216349538,-0.047740170940199,-0.047740170940199,0.4
"20190124","1","B2",-0.0464878048780395,0.0489230769230736,0.0489230769230736,0.4
"20190124","1","C2",-0.0632558139534876,-0.00947692307691514,-0.00947692307691514,0.4
"20190124","1","D2",-0.0902325581395333,-0.0902325581395333,-0.0902325581395333,0.4
"20190124","1","A3",-0.0651975051975106,0.0702608695651879,0.0702608695651879,0.4
"20190124","1","B3",0.218128078817744,0.20540777230433,-0.805211438908137,0.4
"20190124","1","C3",-0.0266577540107046,0.0699768339768462,-1.34392062407881,0.4
"20190124","1","D3",0.128825057295649,0.287826086956511,0.287826086956511,0.4
"20190124","1","A4",-0.335055506036795,-0.318854838709679,-2.5568401337631,0.4
"20190124","1","B4",0.173122529644272,0.164389709906955,-5.62957829174437,0.4
"20190124","1","C4",0.0521781376518186,-0.783831842616682,-0.783831842616682,0.4
"20190124","1","D4",0.0223783783783839,0.175599999999993,0.175599999999993,0.4
"20190124","1","A5",-0.146344827586217,-2.24307824722174,-1.59859438068856,0.4
"20190124","1","B5",0.121840175953099,0.124039408866981,0.101688888888856,0.4
"20190124","1","C5",0.126900562851778,-1.19650208470483,-1.19650208470483,0.4
"20190124","1","D5",0.117208255159475,-0.0352258064516194,-0.963861395206849,0.4
"20190124","1","A6",-0.227280296022211,0.0528387096774217,0.0528387096774217,0.4
"20190124","1","B6",-0.189818181818172,-0.654568040654994,-0.654568040654994,0.4
"20190124","1","C6",-0.729252803467854,-0.729252803467854,-0.729252803467854,0.4
"20190124","1","D6",-0.0282059202059109,-0.155070077864295,-0.155070077864295,0.4
"20190126","1","A1",-0.144734086525215,-0.139561662134437,-0.139561662134437,0.4
"20190126","1","B1",-0.16623928174586,-0.156469650634788,-0.156469650634788,0.4
"20190126","1","C1",-0.187314885456354,-0.203749681616014,-0.203749681616014,0.4
"20190126","1","D1",-0.144426841409148,-0.179392699700234,-0.176384910327767,0.4
"20190126","1","A2",-0.250850543484676,-0.273789947131699,-0.273789947131699,0.4
"20190126","1","B2",-0.215065580663539,-0.188731408843614,-0.188731408843614,0.4
"20190126","1","C2",-0.1744519541581,-0.143592818697405,-0.143592818697405,0.4
"20190126","1","D2",-0.193529346927525,-0.196415721572157,-0.196415721572157,0.4
"20190126","1","A3",-0.327437801578238,-0.312083904874924,-0.312083904874924,0.4
"20190126","1","B3",-0.242371318673902,-0.249676953016396,-0.249676953016396,0.4
"20190126","1","C3",-0.18803332387755,-0.173155375552281,-0.173155375552281,0.4
"20190126","1","D3",-0.145414666871527,-0.131666365639572,-0.131666365639572,0.4
"20190126","1","A4",-0.196377954756189,-0.174205570026044,-0.174205570026044,0.4
"20190126","1","B4",-0.208380666980608,-0.236246474423192,-0.236246474423192,0.4
"20190126","1","C4",-0.198184283488145,-0.170106464764126,-0.170106464764126,0.4
"20190126","1","D4",-0.169228660559786,-0.164816936291004,-0.164816936291004,0.4
"20190126","1","A5",-0.127988774779085,-0.144332526825167,-0.144332526825167,0.4
"20190126","1","B5",-0.245302748682515,-0.206280325863157,-0.206280325863157,0.4
"20190126","1","C5",-0.194107266076781,-0.177064760482235,-0.177064760482235,0.4
"20190126","1","D5",-0.152122226903841,-0.148130018648959,-0.148130018648959,0.4
"20190126","1","A6",-0.151244541037051,-0.147261888823005,-0.147442141805176,0.4
"20190126","1","B6",-0.168143304659141,-0.144501367557335,-0.144501367557335,0.4
"20190126","1","C6",-0.177802600256365,-0.149997688146357,-0.149997688146357,0.4
"20190126","1","D6",-0.135295949297327,-0.135295949297327,-0.130985239968531,0.4
"20190126","2","A1",-0.156379430251023,-0.159017639858882,-0.159017639858882,0.4
"20190126","2","B1",-0.168640428944998,-0.0933960660896887,-0.0933960660896887,0.4
"20190126","2","C1",-0.198625700367433,-0.171190428713869,-0.171190428713869,0.4
"20190126","2","D1",-0.192927796660263,-0.180359907362208,-0.17715918367347,0.4
"20190126","2","A2",-0.198191761056199,-0.286375474769398,-0.286375474769398,0.4
"20190126","2","B2",-0.205117248525952,-0.209273823740149,-0.209273823740149,0.4
"20190126","2","C2",-0.179211399785517,-0.124842348271598,-0.153222260008438,0.4
"20190126","2","D2",-0.213828344767569,-0.176707833382111,-0.176707833382111,0.4
"20190126","2","A3",-0.181651142782331,-0.173326540351604,-0.173326540351604,0.4
"20190126","2","B3",-0.253284561914218,-0.2489402446127,-0.2489402446127,0.4
"20190126","2","C3",-0.225813433374216,-0.195842105263146,-0.195842105263146,0.4
"20190126","2","D3",-0.165790087621735,-0.0984228244186177,-0.0984228244186177,0.4
"20190126","2","A4",-0.217318600368325,-0.256875298614429,-0.256875298614429,0.4
"20190126","2","B4",-0.192943394588155,-0.183995079734654,-0.183995079734654,0.4
"20190126","2","C4",-0.20939921305766,-0.16620226150662,-0.16620226150662,0.4
"20190126","2","D4",-0.183872033023734,-0.158271517858891,-0.158271517858891,0.4
"20190126","2","A5",-0.13643022756548,-0.124405194805193,-0.127374891826557,0.4
"20190126","2","B5",-0.143241448404176,-0.171972631142434,-0.171972631142434,0.4
"20190126","2","C5",-0.140981505218824,-0.145348398369247,-0.145348398369247,0.4
"20190126","2","D5",-0.197226271381197,-0.216492455650949,-0.216492455650949,0.4
"20190126","2","A6",-0.155779451455047,-0.128959144601379,-0.128959144601379,0.4
"20190126","2","B6",-0.15707762557077,-0.198971173753791,-0.198971173753791,0.4
"20190126","2","C6",-0.12296365866295,-0.112132935026145,-0.112132935026145,0.4
"20190126","2","D6",-0.129544593889772,-0.0991530746156729,-0.0991530746156729,0.4
"20190126","3","A1",-0.190137927868242,-0.161756184630119,-0.161756184630119,0.4
